5/14/13 0:00,1.36851E+12,518,229,1015,23,101264,1,736,0
5/14/13 0:00,1.36851E+12,516,229,1015,23,101258,1,739,0
5/14/13 0:00,1.36851E+12,516,229,1015,23,101267,1,742,0
5/14/13 0:00,1.36851E+12,517,228,1013,23,101245,3,745,0
5/14/13 0:00,1.36851E+12,536,228,1013,22,101258,2,743,0
5/14/13 0:00,1.36851E+12,501,228,1016,23,101254,3,740,0
5/14/13 0:00,1.36851E+12,517,228,1016,23,101270,3,742,0
5/14/13 0:00,1.36851E+12,516,229,1015,23,101261,1,738,0
5/14/13 0:00,1.36851E+12,514,229,1015,23,101270,1,741,0
5/14/13 0:00,1.36851E+12,522,228,1023,22,101264,2,740,0
5/14/13 0:00,1.36851E+12,516,229,1015,23,101267,1,741,0
5/14/13 0:00,1.36851E+12,516,229,1015,23,101261,1,738,0
5/14/13 0:00,1.36851E+12,515,229,1016,23,101267,1,741,0
5/14/13 0:00,1.36851E+12,516,229,1015,22,101282,1,742,0
5/14/13 0:01,1.36851E+12,516,229,1015,23,101267,1,737,0
5/14/13 0:01,1.36851E+12,519,229,1015,23,101270,1,741,0
5/14/13 0:01,1.36851E+12,516,229,1016,23,101264,1,736,0
5/14/13 0:01,1.36851E+12,517,229,1016,23,101276,1,742,0
5/14/13 0:01,1.36851E+12,515,229,1015,23,101276,1,742,0
5/14/13 0:01,1.36851E+12,515,229,1015,23,101267,1,737,0
5/14/13 0:01,1.36851E+12,520,228,1013,22,101245,3,742,0
5/14/13 0:01,1.36851E+12,516,229,1015,23,101273,1,738,0
5/14/13 0:01,1.36851E+12,516,229,1016,22,101279,1,737,0
5/14/13 0:01,1.36851E+12,516,229,1015,23,101267,1,735,0
5/14/13 0:01,1.36851E+12,516,229,1015,23,101261,1,736,0
5/14/13 0:01,1.36851E+12,516,228,1017,22,101267,2,737,0
5/14/13 0:01,1.36851E+12,515,228,1015,22,101245,3,745,0
5/14/13 0:01,1.36851E+12,516,228,1023,22,101261,2,747,0
5/14/13 0:01,1.36851E+12,516,229,1015,23,101261,1,738,0
5/14/13 0:01,1.36851E+12,518,229,1015,23,101270,1,742,0
5/14/13 0:01,1.36851E+12,515,228,1014,23,101251,2,743,0
5/14/13 0:02,1.36851E+12,516,229,1014,23,101273,1,735,0
5/14/13 0:02,1.36851E+12,516,229,1016,23,101267,1,741,0
5/14/13 0:02,1.36851E+12,516,229,1016,23,101261,1,737,0
5/14/13 0:02,1.36851E+12,517,228,1011,23,101255,3,741,0
5/14/13 0:02,1.36851E+12,517,229,1015,23,101267,3,744,0
5/14/13 0:02,1.36851E+12,529,228,1010,23,101264,2,743,0
5/14/13 0:02,1.36851E+12,516,229,1015,23,101264,1,740,0
5/14/13 0:02,1.36851E+12,515,229,1015,23,101267,1,742,0
5/14/13 0:02,1.36851E+12,515,229,1015,23,101267,1,742,0
5/14/13 0:02,1.36851E+12,534,229,1015,23,101264,1,741,0
5/14/13 0:02,1.36851E+12,516,229,1015,23,101264,1,742,0
5/14/13 0:02,1.36851E+12,518,229,1015,23,101261,2,743,0
5/14/13 0:02,1.36851E+12,515,229,1015,23,101261,1,743,0
5/14/13 0:02,1.36851E+12,516,229,1015,23,101258,1,741,0
5/14/13 0:02,1.36851E+12,515,229,1015,23,101270,1,742,0
5/14/13 0:03,1.36851E+12,499,228,1013,22,101242,2,736,0
5/14/13 0:03,1.36851E+12,515,229,1015,23,101261,1,738,0
5/14/13 0:03,1.36851E+12,515,229,1015,23,101273,1,742,0
5/14/13 0:03,1.36851E+12,516,228,1017,23,101248,2,738,0
5/14/13 0:03,1.36852E+12,514,228,1013,23,101251,3,743,0
5/14/13 0:03,1.36852E+12,516,228,1012,23,101248,3,738,0
5/14/13 0:03,1.36852E+12,516,228,1017,22,101252,3,745,0
5/14/13 0:03,1.36852E+12,515,229,1016,23,101255,1,741,0
5/14/13 0:03,1.36852E+12,516,229,1015,23,101264,1,742,0
5/14/13 0:03,1.36852E+12,518,229,1016,23,101261,1,741,0
5/14/13 0:03,1.36852E+12,516,228,1017,23,101242,3,745,0
5/14/13 0:04,1.36852E+12,516,229,1016,22,101258,1,742,0
5/14/13 0:04,1.36852E+12,520,229,1016,23,101273,1,742,0
5/14/13 0:04,1.36852E+12,516,229,1016,23,101267,1,735,0
5/14/13 0:04,1.36852E+12,515,229,1015,23,101258,1,742,0
5/14/13 0:04,1.36852E+12,515,229,1015,23,101264,1,736,0
5/14/13 0:04,1.36852E+12,516,228,1016,22,101261,3,739,0
5/14/13 0:04,1.36852E+12,516,229,1015,23,101264,1,742,0
5/14/13 0:04,1.36852E+12,516,229,1015,23,101258,1,741,0
5/14/13 0:04,1.36852E+12,516,229,1015,23,101249,1,741,0
5/14/13 0:04,1.36852E+12,516,229,1015,23,101270,1,742,0
5/14/13 0:04,1.36852E+12,517,229,1014,23,101264,1,737,0
5/14/13 0:04,1.36852E+12,516,229,1016,23,101267,1,741,0
5/14/13 0:04,1.36852E+12,516,229,1013,23,101264,1,742,0
5/14/13 0:04,1.36852E+12,516,229,1014,23,101264,1,742,0
5/14/13 0:05,1.36852E+12,493,228,1014,22,101258,2,745,0
5/14/13 0:05,1.36852E+12,515,229,1015,23,101270,1,739,0
5/14/13 0:05,1.36852E+12,502,228,1011,23,101249,2,746,0
5/14/13 0:05,1.36852E+12,516,229,1014,23,101249,1,741,0
5/14/13 0:05,1.36852E+12,516,228,1013,22,101245,3,739,0
5/14/13 0:05,1.36852E+12,516,228,1016,22,101242,3,745,0
5/14/13 0:05,1.36852E+12,514,228,1021,22,101261,2,742,0
5/14/13 0:05,1.36852E+12,517,229,1011,23,101255,2,745,0
5/14/13 0:05,1.36852E+12,495,229,1015,23,101261,1,739,0
5/14/13 0:05,1.36852E+12,516,229,1016,23,101267,1,740,0
5/14/13 0:05,1.36852E+12,515,229,1015,23,101258,1,737,0
5/14/13 0:05,1.36852E+12,516,229,1015,22,101264,1,742,0
5/14/13 0:05,1.36852E+12,516,229,1015,23,101255,1,735,0
5/14/13 0:05,1.36852E+12,516,229,1015,23,101255,1,741,0
5/14/13 0:06,1.36852E+12,520,229,1015,23,101273,1,743,0
5/14/13 0:06,1.36852E+12,516,229,1016,23,101264,1,734,0
5/14/13 0:06,1.36852E+12,516,229,1015,23,101258,1,742,0
5/14/13 0:06,1.36852E+12,516,228,1012,23,101255,3,742,0
5/14/13 0:06,1.36852E+12,516,229,1015,23,101270,1,742,0
5/14/13 0:06,1.36852E+12,515,229,1015,23,101270,1,736,0
5/14/13 0:06,1.36852E+12,516,229,1016,23,101252,1,742,0
5/14/13 0:06,1.36852E+12,516,229,1015,22,101255,1,742,0
5/14/13 0:06,1.36852E+12,516,229,1016,23,101255,1,737,0
5/14/13 0:06,1.36852E+12,516,229,1015,22,101233,3,742,0
5/14/13 0:06,1.36852E+12,516,229,1014,23,101252,1,736,0
5/14/13 0:06,1.36852E+12,516,228,1019,23,101236,2,746,0
5/14/13 0:06,1.36852E+12,517,229,1015,23,101255,1,742,0
5/14/13 0:07,1.36852E+12,499,229,1013,22,101233,2,743,0
5/14/13 0:07,1.36852E+12,516,229,1015,22,101230,3,742,0
5/14/13 0:07,1.36852E+12,524,229,1015,23,101246,1,742,0
5/14/13 0:07,1.36852E+12,518,229,1016,23,101246,1,742,0
5/14/13 0:07,1.36852E+12,516,229,1015,23,101267,1,741,0
5/14/13 0:07,1.36852E+12,516,229,1015,23,101261,1,737,0
5/14/13 0:07,1.36852E+12,516,229,1015,23,101255,1,741,0
5/14/13 0:07,1.36852E+12,516,229,1016,23,101261,1,742,0
5/14/13 0:07,1.36852E+12,512,229,1015,23,101273,1,742,0
5/14/13 0:07,1.36852E+12,517,229,1015,23,101255,1,737,0
5/14/13 0:07,1.36852E+12,515,229,1015,23,101252,1,741,0
5/14/13 0:07,1.36852E+12,515,229,1015,23,101261,1,742,0
5/14/13 0:07,1.36852E+12,515,229,1015,23,101255,1,741,0
5/14/13 0:07,1.36852E+12,515,229,1015,23,101252,1,739,0
5/14/13 0:07,1.36852E+12,516,229,1015,23,101255,1,743,0
5/14/13 0:07,1.36852E+12,516,229,1016,23,101267,1,737,0
5/14/13 0:07,1.36852E+12,516,229,1015,23,101255,1,739,0
5/14/13 0:07,1.36852E+12,515,229,1015,23,101246,1,742,0
5/14/13 0:08,1.36852E+12,516,229,1015,23,101243,1,741,0
5/14/13 0:08,1.36852E+12,516,229,1015,23,101255,1,741,0
5/14/13 0:08,1.36852E+12,515,228,1016,23,101239,3,744,0
5/14/13 0:08,1.36852E+12,517,229,1016,23,101255,1,742,0
5/14/13 0:08,1.36852E+12,515,229,1015,23,101255,1,743,0
5/14/13 0:08,1.36852E+12,516,229,1016,23,101261,1,742,0
5/14/13 0:08,1.36852E+12,516,229,1016,23,101264,1,742,0
5/14/13 0:08,1.36852E+12,516,229,1016,23,101258,1,741,0
5/14/13 0:08,1.36852E+12,516,229,1016,23,101236,1,736,0
5/14/13 0:08,1.36852E+12,514,229,1015,23,101261,1,742,0
5/14/13 0:08,1.36852E+12,515,228,1011,23,101233,2,744,0
5/14/13 0:08,1.36852E+12,528,228,1017,23,101249,2,741,0
5/14/13 0:08,1.36852E+12,516,229,1016,23,101255,1,735,0
5/14/13 0:08,1.36852E+12,514,229,1015,23,101252,1,742,0
5/14/13 0:08,1.36852E+12,515,229,1015,23,101267,1,740,0
5/14/13 0:08,1.36852E+12,519,229,1015,23,101258,1,742,0
5/14/13 0:08,1.36852E+12,515,229,1015,23,101267,1,736,0
5/14/13 0:08,1.36852E+12,521,228,1012,22,101227,2,744,0
5/14/13 0:09,1.36852E+12,516,229,1015,22,101258,1,742,0
5/14/13 0:09,1.36852E+12,518,228,1011,22,101245,3,747,0
5/14/13 0:09,1.36852E+12,517,228,1012,22,101236,3,736,0
5/14/13 0:09,1.36852E+12,515,228,1016,22,101230,2,743,0
5/14/13 0:09,1.36852E+12,514,228,1014,23,101242,2,739,0
5/14/13 0:09,1.36852E+12,516,229,1016,23,101249,1,736,0
5/14/13 0:09,1.36852E+12,516,229,1013,23,101243,1,736,0
5/14/13 0:09,1.36852E+12,516,229,1015,23,101255,1,736,0
5/14/13 0:09,1.36852E+12,521,228,1013,23,101230,2,746,0
5/14/13 0:09,1.36852E+12,523,228,1018,22,101236,3,747,0
5/14/13 0:09,1.36852E+12,516,229,1015,23,101246,1,742,0
5/14/13 0:09,1.36852E+12,516,229,1016,23,101264,1,741,0
5/14/13 0:09,1.36852E+12,517,229,1016,23,101261,1,737,0
5/14/13 0:10,1.36852E+12,516,229,1016,23,101252,1,742,0
5/14/13 0:10,1.36852E+12,515,229,1016,23,101267,1,742,0
5/14/13 0:10,1.36852E+12,517,229,1015,23,101258,1,742,0
5/14/13 0:10,1.36852E+12,516,229,1015,23,101255,1,742,0
5/14/13 0:10,1.36852E+12,516,229,1016,23,101243,1,742,0
5/14/13 0:10,1.36852E+12,517,229,1015,23,101249,1,741,0
5/14/13 0:10,1.36852E+12,516,229,1016,23,101261,1,743,0
5/14/13 0:10,1.36852E+12,517,229,1015,23,101252,1,741,0
5/14/13 0:10,1.36852E+12,497,229,1015,23,101249,1,741,0
5/14/13 0:10,1.36852E+12,516,229,1016,23,101252,1,742,0
5/14/13 0:10,1.36852E+12,515,229,1015,23,101258,1,742,0
5/14/13 0:10,1.36852E+12,515,229,1015,23,101255,1,742,0
5/14/13 0:10,1.36852E+12,516,229,1015,23,101258,1,737,0
5/14/13 0:10,1.36852E+12,516,228,1016,23,101261,1,742,0
5/14/13 0:10,1.36852E+12,520,228,1015,23,101258,1,737,0
5/14/13 0:10,1.36852E+12,515,229,1015,23,101258,1,737,0
5/14/13 0:10,1.36852E+12,515,229,1015,23,101246,1,741,0
5/14/13 0:11,1.36852E+12,515,229,1015,23,101267,1,734,0
5/14/13 0:11,1.36852E+12,517,228,1014,23,101230,3,745,0
5/14/13 0:11,1.36852E+12,516,228,1016,23,101224,2,745,0
5/14/13 0:11,1.36852E+12,515,228,1019,22,101221,3,739,0
5/14/13 0:11,1.36852E+12,515,228,1016,23,101246,1,736,0
5/14/13 0:11,1.36852E+12,518,228,1015,23,101252,1,741,0
5/14/13 0:11,1.36852E+12,516,228,1020,22,101224,3,742,0
5/14/13 0:11,1.36852E+12,495,229,1016,23,101261,1,741,0
5/14/13 0:11,1.36852E+12,516,229,1015,23,101249,1,742,0
5/14/13 0:11,1.36852E+12,516,229,1015,22,101258,1,738,0
5/14/13 0:11,1.36852E+12,517,229,1016,23,101258,1,735,0
5/14/13 0:11,1.36852E+12,516,229,1015,22,101261,1,742,0
